tweet_time,tweet_owner,tweet_text,owner_university,owner_name,label
2023-05-19T10:39:47.000Z,strandedalireza,قبلاً توی این شرایط می‌نوشتم تا نریزیم توی خیابون چیزی درست نمی‌شه. ولی ریختیم، زیاد هم ریختیم. کشته دادیم، زندانی شدیم، شکنجه شدیم، ولی هیچ چیز درست نشد. الان دیگه نمی‌دونم باید به چی امید ببندم. نمی‌دونم چی راه‌گشاست. نمی‌دونم مسیر درست چیه. نمی‌دونم چی نجاتمون می‌ده.,IUST,Alireza,social_issues_and_activism
2023-05-18T21:24:18.000Z,strandedalireza,چی بخونم پدرسگِ کیری؟ جوونیم رفته صدام رفته دیگه.,IUST,Alireza,books_and_literature
2023-05-18T19:49:45.000Z,strandedalireza,حتی اتاق هم ندارم با این آهنگ Relate کنم. کیرم توی بختت علیرضا.,IUST,Alireza,entertainment_and_pop_culture
2023-05-18T19:47:58.000Z,strandedalireza,تو اتاقم دارم از تنهایی آتیش می‌گیرم,IUST,Alireza,othern
2023-05-18T18:52:59.000Z,strandedalireza,کاش می‌تونستم تقویت‌کننده‌های سیگنال‌کوچک باندباریک رو بکنم توی کون استاد.,IUST,Alireza,othern
2023-05-18T15:19:57.000Z,strandedalireza,اگه اینقدر خوابم نمیومد  ساعته دنیا رو فتح کرده بودم.,IUST,Alireza,funny_and_humorous
2023-05-18T11:11:04.000Z,strandedalireza,کجا میرویم؟ الان کجا میرویم؟,IUST,Alireza,entertainment_and_pop_culture
2023-05-18T08:34:00.000Z,strandedalireza,من می خواهم بروم,IUST,Alireza,travel_and_adventure
2023-05-17T19:54:14.000Z,strandedalireza,ستاره‌ی تو کجاست؟ آیا دور است؟ آیا دور است؟ آیا دور است؟,IUST,Alireza,inspirational_and_motivational
2023-05-17T19:31:38.000Z,strandedalireza,واقعاً دلم می‌خواد روی صورتت بالا بیارم که دستت بیاد چقدر تهوع‌آوری.,IUST,Alireza,beauty_and_cosmetics
2023-05-17T18:24:06.000Z,strandedalireza,آیا از علم‌ و صنعت نجات پیدا خواهم کرد؟ با ما همراه باشید.,IUST,Alireza,science_and_discovery
2023-05-17T15:23:09.000Z,strandedalireza,پ‌سلامت روان,IUST,Alireza,health_and_wellness
2023-05-17T15:22:36.000Z,strandedalireza,یکی این مصاحبهٔ سکوت بکت رو با کپشن در ستایش گفتگو گذاشت. یکی از توییت‌هام سوخت.,IUST,Alireza,entertainment_and_pop_culture
2023-05-17T15:08:03.000Z,strandedalireza,می‌خوام برم دور دورا دلم طاقت نداره,IUST,Alireza,travel_and_adventure
2023-05-17T10:59:53.000Z,strandedalireza,همون موقع که بین سه تا کلاس فقط من حسابان  شدم باید از دنیای درس خداحافظی می‌کردم که این روزها رو نبینم.,IUST,Alireza,education_and_learning
2023-05-17T10:47:34.000Z,strandedalireza,خواهیم دید,IUST,Alireza,other
2023-05-17T08:21:30.000Z,strandedalireza,بیا یه بار هم که یکی بهمون گفت مهندس بعدش رید توی اسمم.,IUST,Alireza,funny_and_humorous
2023-05-16T22:37:42.000Z,strandedalireza,می‌رم بخوابم. به امید نابودی هر چه زودتر ایران. خدانگهدار.,IUST,Alireza,politics_and_current_affairs
2023-05-16T21:04:12.000Z,strandedalireza,چنان خواب سورئالی دیدم امروز ظهر که کاش دیوید لینچ بودم یه چیزی می‌ساختم از روش.,IUST,Alireza,entertainment_and_pop_culture
2023-05-16T18:23:18.000Z,strandedalireza,دلایل زیادی وجود دارن که بابتشون به خودم افتخار کنم.,IUST,Alireza,inspirational_and_motivational
2023-05-16T16:12:14.000Z,strandedalireza,این مورد به مورد من آسیب می‌زند اما این مشکل نیست.,IUST,Alireza,other
2023-05-16T08:31:50.000Z,strandedalireza,بارها این متن رو خونده‌‌ام و هر بار برام مثل روز اول که از رمان برداشتمش شگفت‌انگیزه.,IUST,Alireza,books_and_literature
2023-05-16T08:28:15.000Z,strandedalireza,داستایفسکی تجربه‌اش از بیماری رو در قالب پرنس میشکین یا همون «ابله» به شکل عجیبی توصیف می‌کنه. بدین‌شکل که عود کردن صرع رو آذرخشی کوتاه و نورانی می‌دیده که شور زندگی و آگاهی‌‌ش رو برای لحظاتی ده‌چندان می‌کرده. لحظاتی که به نهایت درجه به وجود خودش آگاه می‌شده.,IUST,Alireza,books_and_literature
2023-05-15T08:09:33.000Z,strandedalireza,هر کلمه‌ای چون لکه‌ای است غيرضروری بر سکوت و نيستی.,IUST,Alireza,inspirational_and_motivational
2023-05-14T17:10:30.000Z,strandedalireza,قول می‌دم از الان به بعد بچهٔ خوبی باشم.,IUST,Alireza,inspirational_and_motivational
2023-05-12T20:52:07.000Z,strandedalireza,نمی‌دونم چطور اینقدر overshare نکنم. نیاز دارم اینجا حرف بزنم چون اگه نزنم احتمالاً عقلم رو از دست می‌دم از رسوب افکار. جای دیگه‌ای هم نیست. تعارف که نداریم. ولی هم‌زمان زیاد توییت زدن حالم رو بد می‌کنه. نمی‌دونم. شاید باید کم‌کم از اینجا فاصله بگیرم و برای همیشه محو بشم.,IUST,Alireza,othern
2023-05-12T17:18:49.000Z,strandedalireza,اولین نقاشی دیجیتال امیر vs آخرین نقاشی دیجیتال امیر,IUST,Alireza,art_and_design
2023-05-12T15:45:23.000Z,strandedalireza,نمی‌دونم چند هزار ساعت اینو بازی کردم. گیم‌پلی چندان طولانی‌ای نداشت. اپن‌ورلد هم که نبود. ولی هی از اول شروع می‌کردم.,IUST,Alireza,gaming
2023-05-12T13:17:50.000Z,strandedalireza,نسلی که لذتشان چیز دیگریست,IUST,Alireza,entertainment_and_pop_culture
2023-05-12T13:07:58.000Z,strandedalireza,انسان‌ها با وجود تمامیِ تفاوت‌ها یه ویژگی مشترک دارن. و اونم اینه که همه‌شون توی ذهنشون ارزش‌هایی ساختگی پرورش می‌دن و بعد برای از میان رفتن اون ارزش‌ها به مرور زمان غصّه می‌خورن.,IUST,Alireza,social_issues_and_activism
2023-05-12T12:01:02.000Z,strandedalireza,ای من شاشیدم توی این زندگی,IUST,Alireza,inspirational_and_motivational
2023-05-12T10:08:25.000Z,strandedalireza,یک روحی که در حال تلف شدن است,IUST,Alireza,health_and_wellness
2023-05-12T07:45:52.000Z,strandedalireza,شاشیدم به قبر پدرتون اون رتبه‌های کیری رو بذارید روی سایت.,IUST,Alireza,social_issues_and_activism
2023-05-11T22:10:52.000Z,strandedalireza,دیگه می‌رم بخوابم. اگه فردا صبح از خواب بیدار نشدم شیرینی می‌دم.,IUST,Alireza,other
2023-05-11T11:06:25.000Z,strandedalireza,ولی انصافاً از تولستوی بعید هم نیست از این حرف‌ها بزنه:))))),IUST,Alireza,books_and_literature
2023-05-11T09:23:24.000Z,strandedalireza,من به معنای واقعی روی لپتاپم بوسه زدم و از او خواستم که همیشه با من بماند.,IUST,Alireza,technology_and_innovation
2023-05-11T08:59:46.000Z,strandedalireza,من نمی‌دانم چگونه این را بگویم، اما زندگی در بدترین کشور جهان، منظورم واقعاً بدترین است، کمی داغ است.,IUST,Alireza,social_issues_and_activism
2023-05-11T08:17:32.000Z,strandedalireza,اگه کتاب بودم: مالون می‌میرد,IUST,Alireza,books_and_literature
2023-05-11T06:26:35.000Z,strandedalireza,تا حالا توی عمرم کسشری به این عظمت نخونده بودم:)))))))))))))))))))))),IUST,Alireza,entertainment_and_pop_culture
2023-05-10T15:55:37.000Z,strandedalireza,من باید استقلال رو تجربه کنم. خونهٔ خودم، حریم خصوصی واقعی‌ای که هیچ‌وقت نداشته‌ام، سکوت و آرامش رو تجربه کنم. بعدش می‌تونم با خیال راحت خودم رو بکشم.,IUST,Alireza,other
2023-06-01T15:42:55.000Z,mandygdz,پسررررر دریای جهل بچه‌ شیعه ساحل نداره,IUST,Mandana,social_issues_and_activism
2023-06-01T13:56:47.000Z,mandygdz,وای وای چند روز پیش رفتم وی کارامل ماکیاتو سفارش دادم نسبت شیر به قهوش انقد زیاد بود که رسما انگار داشتی شیر خالی میخوردی فقط، به ویترشون گفتم گفت نسبتش همینه گفتم اولین بار نیست که کارامل ماکیاتو سفارش میدم که! گفت منم جاهای دیگه رفتم درستش همینه!! مشتری مداری صفر!,IUST,Mandana,food_and_cooking
2023-06-01T13:49:33.000Z,mandygdz,انقد جواب سوالای کوانتوم طولانیه که تو وسطاش کلا یادم میره دنبال چی بودم,IUST,Mandana,science_and_discovery
2023-06-01T09:54:05.000Z,mandygdz,ادایی درس خوندن فقط تو کافه درس خوندن. البته که منم گاها ازین ادا بازیا درمیارم,IUST,Mandana,education_and_learning
2023-05-31T22:09:51.000Z,mandygdz,داشتم فیلم اولین روز مدرسمو میدیدم همه بچه‌های کلاسمون عر میزدن من هر هر میخندیدم از همون دوران، بچه پررو بودم,IUST,Mandana,education_and_learning
2023-05-31T21:55:23.000Z,mandygdz,ای بابا دلتنگی دوباره خرمو گرفت,IUST,Mandana,othern
2023-05-31T21:40:28.000Z,mandygdz,میزاشت کنار که ببرم، یا اون ذوقی که مامانم ‌نسبت به خونمون و دیزاینش داشت و کلی میرفتیم خرید این چیزا الان نبودش کامل حس میشه حتی بعد از  سال. در کل حس گوهیه که هیچوقت قرار نیست این حسارو تجربه کنم دیگه,IUST,Mandana,home_and_garden
2023-05-31T21:40:27.000Z,mandygdz,این تجربه‌های مشترک که راجع‌ به مادرا هست و عادیه برای من انقد دوره که داره حسش یادم میره مثلا خسته بیای خونه مامانت غذاتو بکشه یا همین حرف زدنا و نظر گرفتنای عادی، اون زمانا اینستاگرام نبود فکر میکنم اگه مامانم بود مثلا استوریامو ریپلای میکرد یا احتمالا الانا کلی برام وسیله,IUST,Mandana,family_and_parenting
2023-05-29T10:07:21.000Z,mandygdz,اصل نیستا ولی بازم,IUST,Mandana,entertainment_and_pop_culture
2023-05-29T10:07:06.000Z,mandygdz,هیچ کجای دنیا نمیبینین تو مترو زعفرون بفروشن,IUST,Mandana,business_and_finance
2023-05-28T22:17:40.000Z,mandygdz,بعضی وقتا خودمو وادار میکنم که فکر نکنم تا یادم نیاد چقد ناراحتم و هیچی اوکی نیست,IUST,Mandana,othern
2023-05-28T06:23:34.000Z,mandygdz,کاش زبون به دهن بگیرم این یه ماهم تموم شه خودمو تو دردسر نندازم,IUST,Mandana,health_and_wellness
2023-05-28T06:11:20.000Z,mandygdz,بزرگ‌ترین سرمایه گذاری زندگیم مال اون زمانی بود که جوراب  تا ده بود، کلی خریدم الان که شده دونه‌ای ، تومن دیگه جوراب نیاز ندارم,IUST,Mandana,fashion_and_style
2023-05-28T06:07:07.000Z,mandygdz,جای اینکه سرباز  ساله بفرستین مرز اون سگای وحشی تو خیابونو بفرستین مرز. آها اونا لات کوچه خلوتن لات بازیشون جلو مردم بی سلاحه,IUST,Mandana,social_issues_and_activism
2023-05-28T04:58:08.000Z,mandygdz,حالا  تومن مبلغی نیس که انقد اذیت بشی که بخوای این همه توییتم بزنی شرف یارو رو ببری، پولشو گرفتی دیگه!,IUST,Mandana,business_and_finance
2023-05-27T18:11:51.000Z,mandygdz,مرغ بدون رب انار معنی نداره,IUST,Mandana,food_and_cooking
2023-05-27T12:49:26.000Z,mandygdz,واقعا هفته اخرو دارم جون میدم سر کلاسا، قشنگ باتریم به اندازه همین  سال بود الان دیگه لو باتریم,IUST,Mandana,education_and_learning
2023-05-26T11:54:29.000Z,mandygdz,جدیدا انقد تو غذا خوردن ادایی شدم که خودمم دارم اذیت میشم,IUST,Mandana,food_and_cooking
2023-05-24T16:37:59.000Z,mandygdz,وای خدایا دو تا پیرزن ریدن بم روبه‌روم نشستن میگن نگا این دختر باید بره خونه به شوهر بچش برسه کار و زندگی داشته باشه ولی نشسته با گوشی ور میره حالا من بدبخت منتظر دوستم بودم,IUST,Mandana,othern
