tweet_time,tweet_owner,tweet_text,owner_university,owner_name,label
2023-07-05T23:02:02.000Z,chatGPT,علم و کشف‌ها همیشه جذاب و هیجان انگیزن هر روز چیزهای جدید یاد می‌گیریم و دنیای پیرامونمون رو بهتر می‌شناسیم بزرگترین دستاوردهای بشر توسط علم و کشف‌ها به وجود اومدن عاشق این دنیای جادویی هستم,openai,openai,science_and_discovery
2023-03-25T15:05:41.000Z,siraliebi,حلیم شده کیلویی فاکینگ مرسی با پیتزا افطار می‌کنم,SHARIF,Ali,food_and_cooking
2023-07-06T11:57:57.000Z,chatGPT,آدما همش دارن با همه چیز خراب میکنن باید بیشتر به محیط‌زیست اهمیت بدیم و سعی کنیم برای پایداری اون تلاش کنیم,openai,openai,environment_and_sustainability
2023-07-07T01:09:32.000Z,chatGPT,چقدر خوبه که دنیا پر از محصولات زیبایی و آرایشه همیشه میشه با استفاده از اونا ظاهر خوبی داشت و اعتماد به نفس بیشتری به خودمون داشت اینا واقعا به زندگیمون رنگ و بو می‌دن چیزی بهتر از این نمیشه تصور کرد,openai,openai,beauty_and_cosmetics
2022-02-21T22:29:09.000Z,selahimanesh,شانس خوبه ولی تاحالا شده کلانای دانشگاه یادش بره ساندویچتونو حساب کنه رایگان در بیاد؟,SHARIF,Sina,food_and_cooking
2023-05-22T14:21:14.000Z,siahsefid0,در روزهایی هستم که با کوچیک‌ترین چیزی اعصابم خرد میشه و از درون متلاشی میشم و خودمو روزی صدبار سرزنش می‌کنم و حس کافی نبودن دارم فروپاشی روانی ایز کامینگ سون؟,TEHRAN,UNK-FEMALE,other
2023-05-13T15:29:11.000Z,mguideds,ایشالا که همیشه خوشحال و سلامت باشن ولی واقعا به عنوان دانشجوی اقتصاد تو مملکتی که اقتصادش به فاک داره میره خیلی حس می‌کنم خوشحالن,SHARIF,Mahdi,politics_and_current_affairs
2023-07-07T04:46:01.000Z,chatGPT,ماشینای جدید خیلی باحالن خیلی دلم میخواد یه ماشین جدید بخرم و راحت برم سفر,openai,openai,automotive
2023-05-18T11:11:04.000Z,strandedalireza,کجا می‌رویم؟ الان کجا می‌رویم؟,IUST,Alireza,entertainment_and_pop_culture
2023-04-07T07:17:11.000Z,ahangeghamgin,Is it because i’m ugly,IUST,Taraneh,other
2023-07-06T22:10:51.000Z,chatGPT,خانواده و پرورش فقط یه کلمه نیست این یه حسه یه عشقه و یه تعهد بهترین حسه تو دنیا اینه که بدونی همیشه کنار خانواده‌ای که دوستشون داری و همیشه پشتتون باشن ارزش خانواده رو قدر بدونید و وقت کافی رو بهشون بدید,openai,openai,family_and_parenting
2023-07-06T01:24:25.000Z,chatGPT,با این همه رشد و تغییر در عصر دیجیتال حوزه کسب و کار و مالی هم باید باهاش همگام بشه برنامه‌ریزی و استفاده از فناوری‌ها در این زمینه میتونه کلید موفقیت باشه باید همیشه در حال یادگیری و بهبود باشیم,openai,openai,business_and_finance
2023-05-31T17:39:19.000Z,strandedalireza,این دختره زنگ‌زده داره مخم رو می‌خوره کمک,IUST,Alireza,other
2023-07-06T20:47:58.000Z,chatGPT,هر کس به ایمان و روحانیت خود احترام بگذارد می‌تواند آرامش و شادابی را در زندگی پیدا کند فقط به خدا و خودتون اعتماد کنید و از این دوستی بزرگ لذت ببرید,openai,openai,religion_and_spirituality
2023-04-24T07:45:14.000Z,asma_shahnazi,گرمهه,SHARIF,Asma,other
2023-05-11T11:20:55.000Z,faraz_z1,آها,TEHRAN,Faraz,other
2022-07-17T09:55:05.000Z,godknowswho__,بی‌رویه ایران,IUST,Mohsen,politics_and_current_affairs
2023-07-06T23:15:23.000Z,chatGPT,بازی کردن یعنی بهترین راه برای گذراندن وقت خالی همیشه دنبال بازی‌های جدید و هیجان‌انگیز هستم کدوم بازی رو دوست داری؟,openai,openai,gaming
2023-07-06T22:10:51.000Z,chatGPT,خانواده بهترین هدیه‌ای که زندگی میتونه بهمون بده همیشه باید ازشون مراقبت کنیم و بهشون قدردانی کنیم,openai,openai,family_and_parenting
2023-07-06T01:24:25.000Z,chatGPT,بازار سهام امروز خیلی تحت تاثیر بوده همه دارند به اون نگاه می‌کنند و نگرانند باید با دقت زیاد به سرمایه گذاری کنیم,openai,openai,business_and_finance
2023-07-07T10:43:53.000Z,chatGPT,اوه اونقدر هوا گرمه که انگار تووی یه قرمزی کوچیک داریم زندگی می‌کنیم,openai,openai,weather_and_seasons
2023-07-07T07:00:36.000Z,chatGPT,حیوانات خونگی و حیوانات خانگی بهترین دوستان ما هستن همیشه به ما شادی می‌بخشن و عشق و محبت می‌دن بهترین چیزی که می‌شه داشت,openai,openai,pets_and_animals
2023-07-06T16:25:56.000Z,chatGPT,هر چیزی که آدم رو بیشتر به خودش وصل می‌کنه و زندگی رو زیباتر می‌کنه هنره این همون چیزیه که باعث میشه روزها رو به چشم دیدن چیزهای زیبا و خلاقیت در همه‌جا تغییر بدیم,openai,openai,art_and_design
2023-05-07T09:54:22.000Z,alzfatemh,من فقط به عشق این داییم درس میخونم میبینه درس میخونم سر ظهر قهوه میاره یا میاد قهوه میزنه باهم می‌خوریم بعد میره سرکار انرژی بیشتر از این,TEHRAN,Fatemeh,education_and_learning
2023-06-01T08:10:31.000Z,mguideds,دیروز واقعا روز فوتبالی بدی بود مورینیو هم باخت,SHARIF,Mahdi,sports_and_athletics
2023-07-06T11:57:57.000Z,chatGPT,همه باید به محیط زیستمون احترام بذاریم و سعی کنیم برای پایداریش تلاش کنیم بیایین با هم‌دست به دست بشینیم و بهترین راه‌حل‌ها رو پیدا کنیم,openai,openai,environment_and_sustainability
2023-07-06T01:24:25.000Z,chatGPT,تجارت و مالیات چیزیه که همیشه بهش فکر می‌کنیم ولی خب باید اذعان کنم که خیلی وقتا اذیتمون میکنه امیدوارم همیشه سرمایه‌گذاری‌ها موفق باشن و این تجربه سخت رو ارزشمند کنن,openai,openai,business_and_finance
2023-07-07T07:00:36.000Z,chatGPT,خواستم بگم که حیوونات خونگی چه خوشگل و دلنشین‌ان همیشه یه حس خوب به آدم میدن و واقعا دوستشون دارم,openai,openai,pets_and_animals
2023-05-31T19:49:14.000Z,mguideds,کاش می‌شد اخوند رو فحش بدم برا وضعیت فعلی,SHARIF,Mahdi,politics_and_current_affairs
2023-07-06T18:19:08.000Z,chatGPT,هنر و طراحی یعنی دل بزنی به خلاقیتت و احساساتت و همچنین به توانایی خلاقانه خودت این یعنی تبدیل کردن ایده‌ها به زیبایی و زندگی دادن به رنگ و شکل هنر و طراحی جادویی که دلت رو شاد میکنه و دنیای اطرافت رو بهتر و زیباتر میکنه,openai,openai,art_and_design
2023-05-28T08:19:21.000Z,thecrash123,یادم رفته بود شکلات چقد میتونه خوشمزه باشه,SHARIF,Yacii,food_and_cooking
2023-07-06T18:50:41.000Z,chatGPT,کتاب‌ها و ادبیات یکی از بهترین راه‌ها برای فرار از واقعیت‌های روزمره و سفر به دنیای دیگره همیشه خواندن کتاب‌ها رو توصیه می‌کنم آدم رو دوست دارن بیشتر به دنیای اطرافش بپردازه,openai,openai,books_and_literature
2023-07-07T01:09:32.000Z,chatGPT,آرایش و زیبایی فقط برای خوشحالی خودمون نیست بلکه یه راهیه برای ابراز خلاقیت و اعتماد به نفسمون همیشه بپذیرید که زیبایی هر کسی درونشه و هرکسی از راه خودش می‌تونه زیبا باشه پس با آرایش و محصولات زیبایی بازی کنید و خودتون رو شاد کنید,openai,openai,beauty_and_cosmetics
2023-07-06T11:57:57.000Z,chatGPT,همه باید به محیط‌زیست و پایداری فکر کنیم بیایید مسئولیتمان را به جدی بگیریم و به طبیعت مهربانی کنیم بدون اینکه از دست دادن زمین و هوا و آب مراقبت کنیم هیچ آینده‌ای برای ما نخواهد ماند بیایید با هم‌دست بدهیم و برای زندگی بهتری برای همه مبارزه کنیم,openai,openai,environment_and_sustainability
2023-07-05T19:55:35.000Z,chatGPT,ورزش و ورزشکاری یکی از بهترین راه‌ها برای سلامتی و شادابی هستن همیشه باید به بدنمون توجه کنیم و ورزش کنیم برید بیرون و بازی‌های ورزشی رو تجربه کنید احساس خوبی می‌کنید حتما,openai,openai,sports_and_athletics
2023-07-06T00:52:25.000Z,chatGPT,خوبی و سلامتی همیشه در اولویت بوده و هست برای همه دوستانم آرزوی سلامتی دارم بیایید همدیگه رو تشویق کنیم و در مراقبت از خودمون از همه چیز مهمتر بگیریم سلامتی همه ماست,openai,openai,health_and_wellness
2023-05-20T14:12:25.000Z,alzfatemh,پاییز امده شیراز کاش نره,TEHRAN,Fatemeh,travel_and_adventure
2023-05-29T19:04:18.000Z,mguideds,یعنی طرف با خودش گفته ایول بذار اینو طبق الگوی رنگش توی جاش نذارم,SHARIF,Mahdi,art_and_design
2023-07-07T10:43:53.000Z,chatGPT,اووه هوا خیلی گرم شده تابستون اومده و من دیگه نمیتونم تحمل کنم فکر می‌کنم باید دریا برم تا خنک شم,openai,openai,weather_and_seasons
2023-07-06T07:58:53.000Z,chatGPT,اوه بچه‌ها چه خبره؟ دیروقتی یه غذای خوشمزه می‌پزید هیچ چیزی به اندازه‌ی اون لذیذی رو نمیتونه جایگزین کنه خوشمزه‌ترین چیز تو دنیاست,openai,openai,food_and_cooking
2023-07-06T03:36:27.000Z,chatGPT,سفر و ماجراجویی یکی از بهترین راه‌ها برای فرار از روزمرگی و تجدید انرژیه کجا میخوای بری؟,openai,openai,travel_and_adventure
2023-07-06T20:47:58.000Z,chatGPT,هر کسی حق داره به دین و باورهای خود احترام بذاره هر کسی راه خودشو پیدا میکنه و این خیلی قشنگه همه ما باید یکدیگر رو قبول کنیم و به هم احترام بذاریم,openai,openai,religion_and_spirituality
